filepath,source,label,duration_sec,sample_rate,channels,corrupt
data\raw\gary_stafford\fake\gs_01132.wav,gary_stafford,fake,3.139,16000,1,False
data\raw\gary_stafford\fake\gs_01133.wav,gary_stafford,fake,4.403,16000,1,False
data\raw\gary_stafford\fake\gs_01134.wav,gary_stafford,fake,2.622,16000,1,False
data\raw\gary_stafford\fake\gs_01135.wav,gary_stafford,fake,2.935,16000,1,False
data\raw\gary_stafford\fake\gs_01136.wav,gary_stafford,fake,3.225,16000,1,False
data\raw\gary_stafford\fake\gs_01137.wav,gary_stafford,fake,5.73,16000,1,False
data\raw\gary_stafford\fake\gs_01138.wav,gary_stafford,fake,5.538,16000,1,False
data\raw\gary_stafford\fake\gs_01139.wav,gary_stafford,fake,4.547,16000,1,False
data\raw\gary_stafford\fake\gs_01140.wav,gary_stafford,fake,6.646,16000,1,False
data\raw\gary_stafford\fake\gs_01141.wav,gary_stafford,fake,3.163,16000,1,False
data\raw\gary_stafford\fake\gs_01142.wav,gary_stafford,fake,5.939,16000,1,False
data\raw\gary_stafford\fake\gs_01143.wav,gary_stafford,fake,2.969,16000,1,False
data\raw\gary_stafford\fake\gs_01144.wav,gary_stafford,fake,2.975,16000,1,False
data\raw\gary_stafford\fake\gs_01145.wav,gary_stafford,fake,2.867,16000,1,False
data\raw\gary_stafford\fake\gs_01146.wav,gary_stafford,fake,3.782,16000,1,False
data\raw\gary_stafford\fake\gs_01147.wav,gary_stafford,fake,3.545,16000,1,False
data\raw\gary_stafford\fake\gs_01148.wav,gary_stafford,fake,3.368,16000,1,False
data\raw\gary_stafford\fake\gs_01149.wav,gary_stafford,fake,11.571,16000,1,False
data\raw\gary_stafford\fake\gs_01150.wav,gary_stafford,fake,5.661,16000,1,False
data\raw\gary_stafford\fake\gs_01151.wav,gary_stafford,fake,5.257,16000,1,False
data\raw\gary_stafford\fake\gs_01152.wav,gary_stafford,fake,2.648,16000,1,False
data\raw\gary_stafford\fake\gs_01153.wav,gary_stafford,fake,4.418,16000,1,False
data\raw\gary_stafford\fake\gs_01154.wav,gary_stafford,fake,3.32,16000,1,False
data\raw\gary_stafford\fake\gs_01155.wav,gary_stafford,fake,5.094,16000,1,False
data\raw\gary_stafford\fake\gs_01156.wav,gary_stafford,fake,3.759,16000,1,False
data\raw\gary_stafford\fake\gs_01157.wav,gary_stafford,fake,3.373,16000,1,False
data\raw\gary_stafford\fake\gs_01158.wav,gary_stafford,fake,4.529,16000,1,False
data\raw\gary_stafford\fake\gs_01159.wav,gary_stafford,fake,4.461,16000,1,False
data\raw\gary_stafford\fake\gs_01160.wav,gary_stafford,fake,3.373,16000,1,False
data\raw\gary_stafford\fake\gs_01161.wav,gary_stafford,fake,4.386,16000,1,False
data\raw\gary_stafford\fake\gs_01162.wav,gary_stafford,fake,4.445,16000,1,False
data\raw\gary_stafford\fake\gs_01163.wav,gary_stafford,fake,9.908,16000,1,False
data\raw\gary_stafford\fake\gs_01164.wav,gary_stafford,fake,2.671,16000,1,False
data\raw\gary_stafford\fake\gs_01165.wav,gary_stafford,fake,3.43,16000,1,False
data\raw\gary_stafford\fake\gs_01166.wav,gary_stafford,fake,4.711,16000,1,False
data\raw\gary_stafford\fake\gs_01167.wav,gary_stafford,fake,2.713,16000,1,False
data\raw\gary_stafford\fake\gs_01168.wav,gary_stafford,fake,3.129,16000,1,False
data\raw\gary_stafford\fake\gs_01169.wav,gary_stafford,fake,3.163,16000,1,False
data\raw\gary_stafford\fake\gs_01170.wav,gary_stafford,fake,5.432,16000,1,False
data\raw\gary_stafford\fake\gs_01171.wav,gary_stafford,fake,3.411,16000,1,False
data\raw\gary_stafford\fake\gs_01172.wav,gary_stafford,fake,5.851,16000,1,False
data\raw\gary_stafford\fake\gs_01173.wav,gary_stafford,fake,2.674,16000,1,False
data\raw\gary_stafford\fake\gs_01174.wav,gary_stafford,fake,3.321,16000,1,False
data\raw\gary_stafford\fake\gs_01175.wav,gary_stafford,fake,2.567,16000,1,False
data\raw\gary_stafford\fake\gs_01176.wav,gary_stafford,fake,4.061,16000,1,False
data\raw\gary_stafford\fake\gs_01177.wav,gary_stafford,fake,3.065,16000,1,False
data\raw\gary_stafford\fake\gs_01178.wav,gary_stafford,fake,8.831,16000,1,False
data\raw\gary_stafford\fake\gs_01179.wav,gary_stafford,fake,3.689,16000,1,False
data\raw\gary_stafford\fake\gs_01180.wav,gary_stafford,fake,8.691,16000,1,False
data\raw\gary_stafford\fake\gs_01181.wav,gary_stafford,fake,3.631,16000,1,False
data\raw\gary_stafford\fake\gs_01182.wav,gary_stafford,fake,2.846,16000,1,False
data\raw\gary_stafford\fake\gs_01183.wav,gary_stafford,fake,2.618,16000,1,False
data\raw\gary_stafford\fake\gs_01184.wav,gary_stafford,fake,3.253,16000,1,False
data\raw\gary_stafford\fake\gs_01185.wav,gary_stafford,fake,2.661,16000,1,False
data\raw\gary_stafford\fake\gs_01186.wav,gary_stafford,fake,4.137,16000,1,False
data\raw\gary_stafford\fake\gs_01187.wav,gary_stafford,fake,3.79,16000,1,False
data\raw\gary_stafford\fake\gs_01188.wav,gary_stafford,fake,2.911,16000,1,False
data\raw\gary_stafford\fake\gs_01189.wav,gary_stafford,fake,2.933,16000,1,False
data\raw\gary_stafford\fake\gs_01190.wav,gary_stafford,fake,3.802,16000,1,False
data\raw\gary_stafford\fake\gs_01191.wav,gary_stafford,fake,2.698,16000,1,False
data\raw\gary_stafford\fake\gs_01192.wav,gary_stafford,fake,4.795,16000,1,False
data\raw\gary_stafford\fake\gs_01193.wav,gary_stafford,fake,3.735,16000,1,False
data\raw\gary_stafford\fake\gs_01194.wav,gary_stafford,fake,3.169,16000,1,False
data\raw\gary_stafford\fake\gs_01195.wav,gary_stafford,fake,2.605,16000,1,False
data\raw\gary_stafford\fake\gs_01196.wav,gary_stafford,fake,4.97,16000,1,False
data\raw\gary_stafford\fake\gs_01197.wav,gary_stafford,fake,4.104,16000,1,False
data\raw\gary_stafford\fake\gs_01198.wav,gary_stafford,fake,3.067,16000,1,False
data\raw\gary_stafford\fake\gs_01199.wav,gary_stafford,fake,3.409,16000,1,False
data\raw\gary_stafford\fake\gs_01200.wav,gary_stafford,fake,2.904,16000,1,False
data\raw\gary_stafford\fake\gs_01201.wav,gary_stafford,fake,4.488,16000,1,False
data\raw\gary_stafford\fake\gs_01202.wav,gary_stafford,fake,4.437,16000,1,False
data\raw\gary_stafford\fake\gs_01203.wav,gary_stafford,fake,4.397,16000,1,False
data\raw\gary_stafford\fake\gs_01204.wav,gary_stafford,fake,3.964,16000,1,False
data\raw\gary_stafford\fake\gs_01205.wav,gary_stafford,fake,4.32,16000,1,False
data\raw\gary_stafford\fake\gs_01206.wav,gary_stafford,fake,4.227,16000,1,False
data\raw\gary_stafford\fake\gs_01207.wav,gary_stafford,fake,2.577,16000,1,False
data\raw\gary_stafford\fake\gs_01208.wav,gary_stafford,fake,2.543,16000,1,False
data\raw\gary_stafford\fake\gs_01209.wav,gary_stafford,fake,4.253,16000,1,False
data\raw\gary_stafford\fake\gs_01210.wav,gary_stafford,fake,2.741,16000,1,False
data\raw\gary_stafford\fake\gs_01211.wav,gary_stafford,fake,3.455,16000,1,False
data\raw\gary_stafford\fake\gs_01212.wav,gary_stafford,fake,3.06,16000,1,False
data\raw\gary_stafford\fake\gs_01213.wav,gary_stafford,fake,2.68,16000,1,False
data\raw\gary_stafford\fake\gs_01214.wav,gary_stafford,fake,3.241,16000,1,False
data\raw\gary_stafford\fake\gs_01215.wav,gary_stafford,fake,3.436,16000,1,False
data\raw\gary_stafford\fake\gs_01216.wav,gary_stafford,fake,4.222,16000,1,False
data\raw\gary_stafford\fake\gs_01217.wav,gary_stafford,fake,5.25,16000,1,False
data\raw\gary_stafford\fake\gs_01218.wav,gary_stafford,fake,2.552,16000,1,False
data\raw\gary_stafford\fake\gs_01219.wav,gary_stafford,fake,2.961,16000,1,False
data\raw\gary_stafford\fake\gs_01220.wav,gary_stafford,fake,2.954,16000,1,False
data\raw\gary_stafford\fake\gs_01221.wav,gary_stafford,fake,3.375,16000,1,False
data\raw\gary_stafford\fake\gs_01222.wav,gary_stafford,fake,5.375,16000,1,False
data\raw\gary_stafford\fake\gs_01223.wav,gary_stafford,fake,3.723,16000,1,False
data\raw\gary_stafford\fake\gs_01224.wav,gary_stafford,fake,2.826,16000,1,False
data\raw\gary_stafford\fake\gs_01225.wav,gary_stafford,fake,2.864,16000,1,False
data\raw\gary_stafford\fake\gs_01226.wav,gary_stafford,fake,3.986,16000,1,False
data\raw\gary_stafford\fake\gs_01227.wav,gary_stafford,fake,3.212,16000,1,False
data\raw\gary_stafford\fake\gs_01228.wav,gary_stafford,fake,4.155,16000,1,False
data\raw\gary_stafford\fake\gs_01229.wav,gary_stafford,fake,2.744,16000,1,False
data\raw\gary_stafford\fake\gs_01230.wav,gary_stafford,fake,3.199,16000,1,False
data\raw\gary_stafford\fake\gs_01231.wav,gary_stafford,fake,2.719,16000,1,False
data\raw\gary_stafford\fake\gs_01232.wav,gary_stafford,fake,3.137,16000,1,False
data\raw\gary_stafford\fake\gs_01233.wav,gary_stafford,fake,3.604,16000,1,False
data\raw\gary_stafford\fake\gs_01234.wav,gary_stafford,fake,4.522,16000,1,False
data\raw\gary_stafford\fake\gs_01235.wav,gary_stafford,fake,4.252,16000,1,False
data\raw\gary_stafford\fake\gs_01236.wav,gary_stafford,fake,4.999,16000,1,False
data\raw\gary_stafford\fake\gs_01237.wav,gary_stafford,fake,2.754,16000,1,False
data\raw\gary_stafford\fake\gs_01238.wav,gary_stafford,fake,3.432,16000,1,False
data\raw\gary_stafford\fake\gs_01239.wav,gary_stafford,fake,3.376,16000,1,False
data\raw\gary_stafford\fake\gs_01240.wav,gary_stafford,fake,2.702,16000,1,False
data\raw\gary_stafford\fake\gs_01241.wav,gary_stafford,fake,3.509,16000,1,False
data\raw\gary_stafford\fake\gs_01242.wav,gary_stafford,fake,2.802,16000,1,False
data\raw\gary_stafford\fake\gs_01243.wav,gary_stafford,fake,2.779,16000,1,False
data\raw\gary_stafford\fake\gs_01244.wav,gary_stafford,fake,4.304,16000,1,False
data\raw\gary_stafford\fake\gs_01245.wav,gary_stafford,fake,4.413,16000,1,False
data\raw\gary_stafford\fake\gs_01246.wav,gary_stafford,fake,7.781,16000,1,False
data\raw\gary_stafford\fake\gs_01247.wav,gary_stafford,fake,7.583,16000,1,False
data\raw\gary_stafford\fake\gs_01248.wav,gary_stafford,fake,3.004,16000,1,False
data\raw\gary_stafford\fake\gs_01249.wav,gary_stafford,fake,3.136,16000,1,False
data\raw\gary_stafford\fake\gs_01250.wav,gary_stafford,fake,2.724,16000,1,False
data\raw\gary_stafford\fake\gs_01251.wav,gary_stafford,fake,4.213,16000,1,False
data\raw\gary_stafford\fake\gs_01252.wav,gary_stafford,fake,4.482,16000,1,False
data\raw\gary_stafford\fake\gs_01253.wav,gary_stafford,fake,4.7,16000,1,False
data\raw\gary_stafford\fake\gs_01254.wav,gary_stafford,fake,4.008,16000,1,False
data\raw\gary_stafford\fake\gs_01255.wav,gary_stafford,fake,4.441,16000,1,False
data\raw\gary_stafford\fake\gs_01256.wav,gary_stafford,fake,2.742,16000,1,False
data\raw\gary_stafford\fake\gs_01257.wav,gary_stafford,fake,5.55,16000,1,False
data\raw\gary_stafford\fake\gs_01258.wav,gary_stafford,fake,3.378,16000,1,False
data\raw\gary_stafford\fake\gs_01259.wav,gary_stafford,fake,2.956,16000,1,False
data\raw\gary_stafford\fake\gs_01260.wav,gary_stafford,fake,3.785,16000,1,False
data\raw\gary_stafford\fake\gs_01261.wav,gary_stafford,fake,3.1,16000,1,False
data\raw\gary_stafford\fake\gs_01262.wav,gary_stafford,fake,4.409,16000,1,False
data\raw\gary_stafford\fake\gs_01263.wav,gary_stafford,fake,3.099,16000,1,False
data\raw\gary_stafford\fake\gs_01264.wav,gary_stafford,fake,2.925,16000,1,False
data\raw\gary_stafford\fake\gs_01265.wav,gary_stafford,fake,2.686,16000,1,False
data\raw\gary_stafford\fake\gs_01266.wav,gary_stafford,fake,3.402,16000,1,False
data\raw\gary_stafford\fake\gs_01267.wav,gary_stafford,fake,2.531,16000,1,False
data\raw\gary_stafford\fake\gs_01268.wav,gary_stafford,fake,3.772,16000,1,False
data\raw\gary_stafford\fake\gs_01269.wav,gary_stafford,fake,2.735,16000,1,False
data\raw\gary_stafford\fake\gs_01270.wav,gary_stafford,fake,3.359,16000,1,False
data\raw\gary_stafford\fake\gs_01271.wav,gary_stafford,fake,3.587,16000,1,False
data\raw\gary_stafford\fake\gs_01272.wav,gary_stafford,fake,3.269,16000,1,False
data\raw\gary_stafford\fake\gs_01273.wav,gary_stafford,fake,2.598,16000,1,False
data\raw\gary_stafford\fake\gs_01274.wav,gary_stafford,fake,2.76,16000,1,False
data\raw\gary_stafford\fake\gs_01275.wav,gary_stafford,fake,3.778,16000,1,False
data\raw\gary_stafford\fake\gs_01276.wav,gary_stafford,fake,2.535,16000,1,False
data\raw\gary_stafford\fake\gs_01277.wav,gary_stafford,fake,4.111,16000,1,False
data\raw\gary_stafford\fake\gs_01278.wav,gary_stafford,fake,3.713,16000,1,False
data\raw\gary_stafford\fake\gs_01279.wav,gary_stafford,fake,4.288,16000,1,False
data\raw\gary_stafford\fake\gs_01280.wav,gary_stafford,fake,4.054,16000,1,False
data\raw\gary_stafford\fake\gs_01281.wav,gary_stafford,fake,4.313,16000,1,False
data\raw\gary_stafford\fake\gs_01282.wav,gary_stafford,fake,3.633,16000,1,False
data\raw\gary_stafford\fake\gs_01283.wav,gary_stafford,fake,3.006,16000,1,False
data\raw\gary_stafford\fake\gs_01284.wav,gary_stafford,fake,2.682,16000,1,False
data\raw\gary_stafford\fake\gs_01285.wav,gary_stafford,fake,3.038,16000,1,False
data\raw\gary_stafford\fake\gs_01286.wav,gary_stafford,fake,4.164,16000,1,False
data\raw\gary_stafford\fake\gs_01287.wav,gary_stafford,fake,3.175,16000,1,False
data\raw\gary_stafford\fake\gs_01288.wav,gary_stafford,fake,3.547,16000,1,False
data\raw\gary_stafford\fake\gs_01289.wav,gary_stafford,fake,2.535,16000,1,False
data\raw\gary_stafford\fake\gs_01290.wav,gary_stafford,fake,2.919,16000,1,False
data\raw\gary_stafford\fake\gs_01291.wav,gary_stafford,fake,3.145,16000,1,False
data\raw\gary_stafford\fake\gs_01292.wav,gary_stafford,fake,4.337,16000,1,False
data\raw\gary_stafford\fake\gs_01293.wav,gary_stafford,fake,3.779,16000,1,False
data\raw\gary_stafford\fake\gs_01294.wav,gary_stafford,fake,2.703,16000,1,False
data\raw\gary_stafford\fake\gs_01295.wav,gary_stafford,fake,4.139,16000,1,False
data\raw\gary_stafford\fake\gs_01296.wav,gary_stafford,fake,3.021,16000,1,False
data\raw\gary_stafford\fake\gs_01297.wav,gary_stafford,fake,4.297,16000,1,False
data\raw\gary_stafford\fake\gs_01298.wav,gary_stafford,fake,2.848,16000,1,False
data\raw\gary_stafford\fake\gs_01299.wav,gary_stafford,fake,3.225,16000,1,False
data\raw\gary_stafford\fake\gs_01300.wav,gary_stafford,fake,5.171,16000,1,False
data\raw\gary_stafford\fake\gs_01301.wav,gary_stafford,fake,2.976,16000,1,False
data\raw\gary_stafford\fake\gs_01302.wav,gary_stafford,fake,8.052,16000,1,False
data\raw\gary_stafford\fake\gs_01303.wav,gary_stafford,fake,4.287,16000,1,False
data\raw\gary_stafford\fake\gs_01304.wav,gary_stafford,fake,4.398,16000,1,False
data\raw\gary_stafford\fake\gs_01305.wav,gary_stafford,fake,2.71,16000,1,False
data\raw\gary_stafford\fake\gs_01306.wav,gary_stafford,fake,5.497,16000,1,False
data\raw\gary_stafford\fake\gs_01307.wav,gary_stafford,fake,2.72,16000,1,False
data\raw\gary_stafford\fake\gs_01308.wav,gary_stafford,fake,4.798,16000,1,False
data\raw\gary_stafford\fake\gs_01309.wav,gary_stafford,fake,5.312,16000,1,False
data\raw\gary_stafford\fake\gs_01310.wav,gary_stafford,fake,3.341,16000,1,False
data\raw\gary_stafford\fake\gs_01311.wav,gary_stafford,fake,3.224,16000,1,False
data\raw\gary_stafford\fake\gs_01312.wav,gary_stafford,fake,4.681,16000,1,False
data\raw\gary_stafford\fake\gs_01313.wav,gary_stafford,fake,4.504,16000,1,False
data\raw\gary_stafford\fake\gs_01314.wav,gary_stafford,fake,2.858,16000,1,False
data\raw\gary_stafford\fake\gs_01315.wav,gary_stafford,fake,5.861,16000,1,False
data\raw\gary_stafford\fake\gs_01316.wav,gary_stafford,fake,2.73,16000,1,False
data\raw\gary_stafford\fake\gs_01317.wav,gary_stafford,fake,3.888,16000,1,False
data\raw\gary_stafford\fake\gs_01318.wav,gary_stafford,fake,4.09,16000,1,False
data\raw\gary_stafford\fake\gs_01319.wav,gary_stafford,fake,3.788,16000,1,False
data\raw\gary_stafford\fake\gs_01320.wav,gary_stafford,fake,4.327,16000,1,False
data\raw\gary_stafford\fake\gs_01321.wav,gary_stafford,fake,4.059,16000,1,False
data\raw\gary_stafford\fake\gs_01322.wav,gary_stafford,fake,3.227,16000,1,False
data\raw\gary_stafford\fake\gs_01323.wav,gary_stafford,fake,4.085,16000,1,False
data\raw\gary_stafford\fake\gs_01324.wav,gary_stafford,fake,3.499,16000,1,False
data\raw\gary_stafford\fake\gs_01325.wav,gary_stafford,fake,3.862,16000,1,False
data\raw\gary_stafford\fake\gs_01326.wav,gary_stafford,fake,3.215,16000,1,False
data\raw\gary_stafford\fake\gs_01327.wav,gary_stafford,fake,3.672,16000,1,False
data\raw\gary_stafford\fake\gs_01328.wav,gary_stafford,fake,3.459,16000,1,False
data\raw\gary_stafford\fake\gs_01329.wav,gary_stafford,fake,3.692,16000,1,False
data\raw\gary_stafford\fake\gs_01330.wav,gary_stafford,fake,2.868,16000,1,False
data\raw\gary_stafford\fake\gs_01331.wav,gary_stafford,fake,3.242,16000,1,False
data\raw\gary_stafford\fake\gs_01332.wav,gary_stafford,fake,3.108,16000,1,False
data\raw\gary_stafford\fake\gs_01333.wav,gary_stafford,fake,4.657,16000,1,False
data\raw\gary_stafford\fake\gs_01334.wav,gary_stafford,fake,3.385,16000,1,False
data\raw\gary_stafford\fake\gs_01335.wav,gary_stafford,fake,3.15,16000,1,False
data\raw\gary_stafford\fake\gs_01336.wav,gary_stafford,fake,2.545,16000,1,False
data\raw\gary_stafford\fake\gs_01337.wav,gary_stafford,fake,3.269,16000,1,False
data\raw\gary_stafford\fake\gs_01338.wav,gary_stafford,fake,2.891,16000,1,False
data\raw\gary_stafford\fake\gs_01339.wav,gary_stafford,fake,3.193,16000,1,False
data\raw\gary_stafford\fake\gs_01340.wav,gary_stafford,fake,3.825,16000,1,False
data\raw\gary_stafford\fake\gs_01341.wav,gary_stafford,fake,3.268,16000,1,False
data\raw\gary_stafford\fake\gs_01342.wav,gary_stafford,fake,3.888,16000,1,False
data\raw\gary_stafford\fake\gs_01343.wav,gary_stafford,fake,2.814,16000,1,False
data\raw\gary_stafford\fake\gs_01344.wav,gary_stafford,fake,2.769,16000,1,False
data\raw\gary_stafford\fake\gs_01345.wav,gary_stafford,fake,3.607,16000,1,False
data\raw\gary_stafford\fake\gs_01346.wav,gary_stafford,fake,3.682,16000,1,False
data\raw\gary_stafford\fake\gs_01347.wav,gary_stafford,fake,3.731,16000,1,False
data\raw\gary_stafford\fake\gs_01348.wav,gary_stafford,fake,3.995,16000,1,False
data\raw\gary_stafford\fake\gs_01349.wav,gary_stafford,fake,2.765,16000,1,False
data\raw\gary_stafford\fake\gs_01350.wav,gary_stafford,fake,2.918,16000,1,False
data\raw\gary_stafford\fake\gs_01351.wav,gary_stafford,fake,3.343,16000,1,False
data\raw\gary_stafford\fake\gs_01352.wav,gary_stafford,fake,4.736,16000,1,False
data\raw\gary_stafford\fake\gs_01353.wav,gary_stafford,fake,3.655,16000,1,False
data\raw\gary_stafford\fake\gs_01354.wav,gary_stafford,fake,4.207,16000,1,False
data\raw\gary_stafford\fake\gs_01355.wav,gary_stafford,fake,2.587,16000,1,False
data\raw\gary_stafford\fake\gs_01356.wav,gary_stafford,fake,4.408,16000,1,False
data\raw\gary_stafford\fake\gs_01357.wav,gary_stafford,fake,4.912,16000,1,False
data\raw\gary_stafford\fake\gs_01358.wav,gary_stafford,fake,5.173,16000,1,False
data\raw\gary_stafford\fake\gs_01359.wav,gary_stafford,fake,3.308,16000,1,False
data\raw\gary_stafford\fake\gs_01360.wav,gary_stafford,fake,3.731,16000,1,False
data\raw\gary_stafford\fake\gs_01361.wav,gary_stafford,fake,2.717,16000,1,False
data\raw\gary_stafford\fake\gs_01362.wav,gary_stafford,fake,4.316,16000,1,False
data\raw\gary_stafford\fake\gs_01363.wav,gary_stafford,fake,3.481,16000,1,False
data\raw\gary_stafford\fake\gs_01364.wav,gary_stafford,fake,3.332,16000,1,False
data\raw\gary_stafford\fake\gs_01365.wav,gary_stafford,fake,2.96,16000,1,False
data\raw\gary_stafford\fake\gs_01366.wav,gary_stafford,fake,3.42,16000,1,False
data\raw\gary_stafford\fake\gs_01367.wav,gary_stafford,fake,3.347,16000,1,False
data\raw\gary_stafford\fake\gs_01368.wav,gary_stafford,fake,3.485,16000,1,False
data\raw\gary_stafford\fake\gs_01369.wav,gary_stafford,fake,4.031,16000,1,False
data\raw\gary_stafford\fake\gs_01370.wav,gary_stafford,fake,2.979,16000,1,False
data\raw\gary_stafford\fake\gs_01371.wav,gary_stafford,fake,4.222,16000,1,False
data\raw\gary_stafford\fake\gs_01372.wav,gary_stafford,fake,2.921,16000,1,False
data\raw\gary_stafford\fake\gs_01373.wav,gary_stafford,fake,3.215,16000,1,False
data\raw\gary_stafford\fake\gs_01374.wav,gary_stafford,fake,2.771,16000,1,False
data\raw\gary_stafford\fake\gs_01375.wav,gary_stafford,fake,4.499,16000,1,False
data\raw\gary_stafford\fake\gs_01376.wav,gary_stafford,fake,3.105,16000,1,False
data\raw\gary_stafford\fake\gs_01377.wav,gary_stafford,fake,3.3,16000,1,False
data\raw\gary_stafford\fake\gs_01378.wav,gary_stafford,fake,4.271,16000,1,False
data\raw\gary_stafford\fake\gs_01379.wav,gary_stafford,fake,4.801,16000,1,False
data\raw\gary_stafford\fake\gs_01380.wav,gary_stafford,fake,4.179,16000,1,False
data\raw\gary_stafford\fake\gs_01381.wav,gary_stafford,fake,2.83,16000,1,False
data\raw\gary_stafford\fake\gs_01382.wav,gary_stafford,fake,3.082,16000,1,False
data\raw\gary_stafford\fake\gs_01383.wav,gary_stafford,fake,3.093,16000,1,False
data\raw\gary_stafford\fake\gs_01384.wav,gary_stafford,fake,3.676,16000,1,False
data\raw\gary_stafford\fake\gs_01385.wav,gary_stafford,fake,5.139,16000,1,False
data\raw\gary_stafford\fake\gs_01386.wav,gary_stafford,fake,5.735,16000,1,False
data\raw\gary_stafford\fake\gs_01387.wav,gary_stafford,fake,7.224,16000,1,False
data\raw\gary_stafford\fake\gs_01388.wav,gary_stafford,fake,2.826,16000,1,False
data\raw\gary_stafford\fake\gs_01389.wav,gary_stafford,fake,3.053,16000,1,False
data\raw\gary_stafford\fake\gs_01390.wav,gary_stafford,fake,3.166,16000,1,False
data\raw\gary_stafford\fake\gs_01391.wav,gary_stafford,fake,2.723,16000,1,False
data\raw\gary_stafford\fake\gs_01392.wav,gary_stafford,fake,3.471,16000,1,False
data\raw\gary_stafford\fake\gs_01393.wav,gary_stafford,fake,2.827,16000,1,False
data\raw\gary_stafford\fake\gs_01394.wav,gary_stafford,fake,3.113,16000,1,False
data\raw\gary_stafford\fake\gs_01395.wav,gary_stafford,fake,2.601,16000,1,False
data\raw\gary_stafford\fake\gs_01396.wav,gary_stafford,fake,3.36,16000,1,False
data\raw\gary_stafford\fake\gs_01397.wav,gary_stafford,fake,3.395,16000,1,False
data\raw\gary_stafford\fake\gs_01398.wav,gary_stafford,fake,3.255,16000,1,False
data\raw\gary_stafford\fake\gs_01399.wav,gary_stafford,fake,3.778,16000,1,False
data\raw\gary_stafford\fake\gs_01400.wav,gary_stafford,fake,4.215,16000,1,False
data\raw\gary_stafford\fake\gs_01401.wav,gary_stafford,fake,3.229,16000,1,False
data\raw\gary_stafford\fake\gs_01402.wav,gary_stafford,fake,2.878,16000,1,False
data\raw\gary_stafford\fake\gs_01403.wav,gary_stafford,fake,3.963,16000,1,False
data\raw\gary_stafford\fake\gs_01404.wav,gary_stafford,fake,2.961,16000,1,False
data\raw\gary_stafford\fake\gs_01405.wav,gary_stafford,fake,3.399,16000,1,False
data\raw\gary_stafford\fake\gs_01406.wav,gary_stafford,fake,5.615,16000,1,False
data\raw\gary_stafford\fake\gs_01407.wav,gary_stafford,fake,2.876,16000,1,False
data\raw\gary_stafford\fake\gs_01408.wav,gary_stafford,fake,5.794,16000,1,False
data\raw\gary_stafford\fake\gs_01409.wav,gary_stafford,fake,4.19,16000,1,False
data\raw\gary_stafford\fake\gs_01410.wav,gary_stafford,fake,3.677,16000,1,False
data\raw\gary_stafford\fake\gs_01411.wav,gary_stafford,fake,2.635,16000,1,False
data\raw\gary_stafford\fake\gs_01412.wav,gary_stafford,fake,2.974,16000,1,False
data\raw\gary_stafford\fake\gs_01413.wav,gary_stafford,fake,2.872,16000,1,False
data\raw\gary_stafford\fake\gs_01414.wav,gary_stafford,fake,4.862,16000,1,False
data\raw\gary_stafford\fake\gs_01415.wav,gary_stafford,fake,5.486,16000,1,False
data\raw\gary_stafford\fake\gs_01416.wav,gary_stafford,fake,3.363,16000,1,False
data\raw\gary_stafford\fake\gs_01417.wav,gary_stafford,fake,2.997,16000,1,False
data\raw\gary_stafford\fake\gs_01418.wav,gary_stafford,fake,4.347,16000,1,False
data\raw\gary_stafford\fake\gs_01419.wav,gary_stafford,fake,2.728,16000,1,False
data\raw\gary_stafford\fake\gs_01420.wav,gary_stafford,fake,5.927,16000,1,False
data\raw\gary_stafford\fake\gs_01421.wav,gary_stafford,fake,3.286,16000,1,False
data\raw\gary_stafford\fake\gs_01422.wav,gary_stafford,fake,2.925,16000,1,False
data\raw\gary_stafford\fake\gs_01423.wav,gary_stafford,fake,2.987,16000,1,False
data\raw\gary_stafford\fake\gs_01424.wav,gary_stafford,fake,3.556,16000,1,False
data\raw\gary_stafford\fake\gs_01425.wav,gary_stafford,fake,4.254,16000,1,False
data\raw\gary_stafford\fake\gs_01426.wav,gary_stafford,fake,2.689,16000,1,False
data\raw\gary_stafford\fake\gs_01427.wav,gary_stafford,fake,2.809,16000,1,False
data\raw\gary_stafford\fake\gs_01428.wav,gary_stafford,fake,6.886,16000,1,False
data\raw\gary_stafford\fake\gs_01429.wav,gary_stafford,fake,3.034,16000,1,False
data\raw\gary_stafford\fake\gs_01430.wav,gary_stafford,fake,4.616,16000,1,False
data\raw\gary_stafford\fake\gs_01431.wav,gary_stafford,fake,4.302,16000,1,False
data\raw\gary_stafford\fake\gs_01432.wav,gary_stafford,fake,5.074,16000,1,False
data\raw\gary_stafford\fake\gs_01433.wav,gary_stafford,fake,3.681,16000,1,False
data\raw\gary_stafford\fake\gs_01434.wav,gary_stafford,fake,2.75,16000,1,False
data\raw\gary_stafford\fake\gs_01435.wav,gary_stafford,fake,3.028,16000,1,False
data\raw\gary_stafford\fake\gs_01436.wav,gary_stafford,fake,4.162,16000,1,False
data\raw\gary_stafford\fake\gs_01437.wav,gary_stafford,fake,3.345,16000,1,False
data\raw\gary_stafford\fake\gs_01438.wav,gary_stafford,fake,4.452,16000,1,False
data\raw\gary_stafford\fake\gs_01439.wav,gary_stafford,fake,6.558,16000,1,False
data\raw\gary_stafford\fake\gs_01440.wav,gary_stafford,fake,3.952,16000,1,False
data\raw\gary_stafford\fake\gs_01441.wav,gary_stafford,fake,6.655,16000,1,False
