original_file,resampled_path,original_sample_rate,target_sample_rate,duration_sec
data\raw\gary_stafford\real\gs_00744.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00744.wav,16000,16000,4.7090625
data\raw\gary_stafford\real\gs_00745.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00745.wav,16000,16000,6.451
data\raw\gary_stafford\real\gs_00746.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00746.wav,16000,16000,5.72
data\raw\gary_stafford\real\gs_00747.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00747.wav,16000,16000,5.1090625
data\raw\gary_stafford\real\gs_00748.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00748.wav,16000,16000,3.443
data\raw\gary_stafford\real\gs_00749.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00749.wav,16000,16000,2.8850625
data\raw\gary_stafford\real\gs_00750.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00750.wav,16000,16000,5.4770625
data\raw\gary_stafford\real\gs_00751.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00751.wav,16000,16000,4.125
data\raw\gary_stafford\real\gs_00752.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00752.wav,16000,16000,2.663
data\raw\gary_stafford\real\gs_00753.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00753.wav,16000,16000,8.063
data\raw\gary_stafford\real\gs_00754.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00754.wav,16000,16000,3.87
data\raw\gary_stafford\real\gs_00755.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00755.wav,16000,16000,4.292
data\raw\gary_stafford\real\gs_00756.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00756.wav,16000,16000,5.06
data\raw\gary_stafford\real\gs_00757.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00757.wav,16000,16000,4.9320625
data\raw\gary_stafford\real\gs_00758.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00758.wav,16000,16000,6.819
data\raw\gary_stafford\real\gs_00759.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00759.wav,16000,16000,5.814
data\raw\gary_stafford\real\gs_00760.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00760.wav,16000,16000,3.18
data\raw\gary_stafford\real\gs_00761.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00761.wav,16000,16000,3.923
data\raw\gary_stafford\real\gs_00762.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00762.wav,16000,16000,3.255
data\raw\gary_stafford\real\gs_00763.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00763.wav,16000,16000,2.77
data\raw\gary_stafford\real\gs_00764.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00764.wav,16000,16000,9.823
data\raw\gary_stafford\real\gs_00765.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00765.wav,16000,16000,3.2160625
data\raw\gary_stafford\real\gs_00766.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00766.wav,16000,16000,5.483
data\raw\gary_stafford\real\gs_00767.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00767.wav,16000,16000,5.483
data\raw\gary_stafford\real\gs_00768.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00768.wav,16000,16000,6.651
data\raw\gary_stafford\real\gs_00769.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00769.wav,16000,16000,6.651
data\raw\gary_stafford\real\gs_00770.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00770.wav,16000,16000,6.82
data\raw\gary_stafford\real\gs_00771.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00771.wav,16000,16000,5.5690625
data\raw\gary_stafford\real\gs_00772.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00772.wav,16000,16000,4.6470625
data\raw\gary_stafford\real\gs_00773.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00773.wav,16000,16000,6.174
data\raw\gary_stafford\real\gs_00774.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00774.wav,16000,16000,5.5570625
data\raw\gary_stafford\real\gs_00775.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00775.wav,16000,16000,2.608
data\raw\gary_stafford\real\gs_00776.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00776.wav,16000,16000,4.0640625
data\raw\gary_stafford\real\gs_00777.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00777.wav,16000,16000,5.1150625
data\raw\gary_stafford\real\gs_00778.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00778.wav,16000,16000,3.49
data\raw\gary_stafford\real\gs_00779.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00779.wav,16000,16000,3.262
data\raw\gary_stafford\real\gs_00780.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00780.wav,16000,16000,3.463
data\raw\gary_stafford\real\gs_00781.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00781.wav,16000,16000,4.0190625
data\raw\gary_stafford\real\gs_00782.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00782.wav,16000,16000,7.6330625
data\raw\gary_stafford\real\gs_00783.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00783.wav,16000,16000,3.5620625
data\raw\gary_stafford\real\gs_00784.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00784.wav,16000,16000,3.273
data\raw\gary_stafford\real\gs_00785.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00785.wav,16000,16000,10.0420625
data\raw\gary_stafford\real\gs_00786.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00786.wav,16000,16000,4.7330625
data\raw\gary_stafford\real\gs_00787.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00787.wav,16000,16000,6.351
data\raw\gary_stafford\real\gs_00788.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00788.wav,16000,16000,4.012
data\raw\gary_stafford\real\gs_00789.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00789.wav,16000,16000,5.044
data\raw\gary_stafford\real\gs_00790.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00790.wav,16000,16000,4.0780625
data\raw\gary_stafford\real\gs_00791.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00791.wav,16000,16000,4.2480625
data\raw\gary_stafford\real\gs_00792.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00792.wav,16000,16000,4.691
data\raw\gary_stafford\real\gs_00793.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00793.wav,16000,16000,8.4280625
data\raw\gary_stafford\real\gs_00794.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00794.wav,16000,16000,4.424
data\raw\gary_stafford\real\gs_00795.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00795.wav,16000,16000,3.717
data\raw\gary_stafford\real\gs_00796.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00796.wav,16000,16000,3.8260625
data\raw\gary_stafford\real\gs_00797.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00797.wav,16000,16000,6.744
data\raw\gary_stafford\real\gs_00798.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00798.wav,16000,16000,4.2540625
data\raw\gary_stafford\real\gs_00799.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00799.wav,16000,16000,3.212
data\raw\gary_stafford\real\gs_00800.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00800.wav,16000,16000,8.0920625
data\raw\gary_stafford\real\gs_00801.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00801.wav,16000,16000,8.45
data\raw\gary_stafford\real\gs_00802.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00802.wav,16000,16000,5.7690625
data\raw\gary_stafford\real\gs_00803.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00803.wav,16000,16000,5.852
data\raw\gary_stafford\real\gs_00804.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00804.wav,16000,16000,4.064
data\raw\gary_stafford\real\gs_00805.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00805.wav,16000,16000,5.264
data\raw\gary_stafford\real\gs_00806.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00806.wav,16000,16000,3.082
data\raw\gary_stafford\real\gs_00807.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00807.wav,16000,16000,4.847
data\raw\gary_stafford\real\gs_00808.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00808.wav,16000,16000,5.9050625
data\raw\gary_stafford\real\gs_00809.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00809.wav,16000,16000,2.9860625
data\raw\gary_stafford\real\gs_00810.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00810.wav,16000,16000,2.615
data\raw\gary_stafford\real\gs_00811.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00811.wav,16000,16000,4.5260625
data\raw\gary_stafford\real\gs_00812.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00812.wav,16000,16000,4.282
data\raw\gary_stafford\real\gs_00813.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00813.wav,16000,16000,3.15
data\raw\gary_stafford\real\gs_00814.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00814.wav,16000,16000,4.0970625
data\raw\gary_stafford\real\gs_00815.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00815.wav,16000,16000,2.942
data\raw\gary_stafford\real\gs_00816.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00816.wav,16000,16000,4.776
data\raw\gary_stafford\real\gs_00817.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00817.wav,16000,16000,11.325
data\raw\gary_stafford\real\gs_00818.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00818.wav,16000,16000,4.8320625
data\raw\gary_stafford\real\gs_00819.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00819.wav,16000,16000,2.5610625
data\raw\gary_stafford\real\gs_00820.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00820.wav,16000,16000,3.223
data\raw\gary_stafford\real\gs_00821.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00821.wav,16000,16000,2.9650625
data\raw\gary_stafford\real\gs_00822.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00822.wav,16000,16000,5.422
data\raw\gary_stafford\real\gs_00823.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00823.wav,16000,16000,6.483
data\raw\gary_stafford\real\gs_00824.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00824.wav,16000,16000,5.7260625
data\raw\gary_stafford\real\gs_00825.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00825.wav,16000,16000,3.329
data\raw\gary_stafford\real\gs_00826.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00826.wav,16000,16000,4.581
data\raw\gary_stafford\real\gs_00827.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00827.wav,16000,16000,3.322
data\raw\gary_stafford\real\gs_00828.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00828.wav,16000,16000,4.5870625
data\raw\gary_stafford\real\gs_00829.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00829.wav,16000,16000,3.7160625
data\raw\gary_stafford\real\gs_00830.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00830.wav,16000,16000,7.301
data\raw\gary_stafford\real\gs_00831.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00831.wav,16000,16000,2.892
data\raw\gary_stafford\real\gs_00832.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00832.wav,16000,16000,3.9780625
data\raw\gary_stafford\real\gs_00833.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00833.wav,16000,16000,3.2150625
data\raw\gary_stafford\real\gs_00834.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00834.wav,16000,16000,4.0850625
data\raw\gary_stafford\real\gs_00835.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00835.wav,16000,16000,7.621
data\raw\gary_stafford\real\gs_00836.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00836.wav,16000,16000,5.291
data\raw\gary_stafford\real\gs_00837.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00837.wav,16000,16000,7.0240625
data\raw\gary_stafford\real\gs_00838.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00838.wav,16000,16000,2.903
data\raw\gary_stafford\real\gs_00839.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00839.wav,16000,16000,2.5280625
data\raw\gary_stafford\real\gs_00840.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00840.wav,16000,16000,3.6390625
data\raw\gary_stafford\real\gs_00841.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00841.wav,16000,16000,4.583
data\raw\gary_stafford\real\gs_00842.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00842.wav,16000,16000,5.547
data\raw\gary_stafford\real\gs_00843.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00843.wav,16000,16000,6.005
data\raw\gary_stafford\real\gs_00844.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00844.wav,16000,16000,5.261
data\raw\gary_stafford\real\gs_00845.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00845.wav,16000,16000,7.483
data\raw\gary_stafford\real\gs_00846.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00846.wav,16000,16000,3.186
data\raw\gary_stafford\real\gs_00847.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00847.wav,16000,16000,4.8790625
data\raw\gary_stafford\real\gs_00848.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00848.wav,16000,16000,4.9350625
data\raw\gary_stafford\real\gs_00849.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00849.wav,16000,16000,6.0
data\raw\gary_stafford\real\gs_00850.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00850.wav,16000,16000,3.445
data\raw\gary_stafford\real\gs_00851.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00851.wav,16000,16000,4.823
data\raw\gary_stafford\real\gs_00852.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00852.wav,16000,16000,2.5
data\raw\gary_stafford\real\gs_00853.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00853.wav,16000,16000,2.98
data\raw\gary_stafford\real\gs_00854.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00854.wav,16000,16000,2.701
data\raw\gary_stafford\real\gs_00855.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00855.wav,16000,16000,3.414
data\raw\gary_stafford\real\gs_00856.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00856.wav,16000,16000,4.3860625
data\raw\gary_stafford\real\gs_00857.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00857.wav,16000,16000,4.232
data\raw\gary_stafford\real\gs_00858.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00858.wav,16000,16000,6.43
data\raw\gary_stafford\real\gs_00859.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00859.wav,16000,16000,6.102
data\raw\gary_stafford\real\gs_00860.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00860.wav,16000,16000,6.952
data\raw\gary_stafford\real\gs_00861.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00861.wav,16000,16000,5.839
data\raw\gary_stafford\real\gs_00862.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00862.wav,16000,16000,3.5580625
data\raw\gary_stafford\real\gs_00863.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00863.wav,16000,16000,5.7390625
data\raw\gary_stafford\real\gs_00864.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00864.wav,16000,16000,10.203
data\raw\gary_stafford\real\gs_00865.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00865.wav,16000,16000,6.6130625
data\raw\gary_stafford\real\gs_00866.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00866.wav,16000,16000,4.063
data\raw\gary_stafford\real\gs_00867.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00867.wav,16000,16000,6.734
data\raw\gary_stafford\real\gs_00868.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00868.wav,16000,16000,5.713
data\raw\gary_stafford\real\gs_00869.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00869.wav,16000,16000,7.18
data\raw\gary_stafford\real\gs_00870.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00870.wav,16000,16000,6.7680625
data\raw\gary_stafford\real\gs_00871.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00871.wav,16000,16000,6.7680625
data\raw\gary_stafford\real\gs_00872.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00872.wav,16000,16000,4.385
data\raw\gary_stafford\real\gs_00873.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00873.wav,16000,16000,5.6990625
data\raw\gary_stafford\real\gs_00874.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00874.wav,16000,16000,3.574
data\raw\gary_stafford\real\gs_00875.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00875.wav,16000,16000,3.88
data\raw\gary_stafford\real\gs_00876.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00876.wav,16000,16000,5.6490625
data\raw\gary_stafford\real\gs_00877.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00877.wav,16000,16000,4.92
data\raw\gary_stafford\real\gs_00878.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00878.wav,16000,16000,2.9670625
data\raw\gary_stafford\real\gs_00879.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00879.wav,16000,16000,4.786
data\raw\gary_stafford\real\gs_00880.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00880.wav,16000,16000,5.562
data\raw\gary_stafford\real\gs_00881.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00881.wav,16000,16000,2.8260625
data\raw\gary_stafford\real\gs_00882.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00882.wav,16000,16000,3.732
data\raw\gary_stafford\real\gs_00883.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00883.wav,16000,16000,2.513
data\raw\gary_stafford\real\gs_00884.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00884.wav,16000,16000,2.834
data\raw\gary_stafford\real\gs_00885.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00885.wav,16000,16000,4.391
data\raw\gary_stafford\real\gs_00886.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00886.wav,16000,16000,2.726
data\raw\gary_stafford\real\gs_00887.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00887.wav,16000,16000,3.216
data\raw\gary_stafford\real\gs_00888.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00888.wav,16000,16000,2.6630625
data\raw\gary_stafford\real\gs_00889.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00889.wav,16000,16000,3.643
data\raw\gary_stafford\real\gs_00890.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00890.wav,16000,16000,6.865
data\raw\gary_stafford\real\gs_00891.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00891.wav,16000,16000,3.6590625
data\raw\gary_stafford\real\gs_00892.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00892.wav,16000,16000,4.9690625
data\raw\gary_stafford\real\gs_00893.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00893.wav,16000,16000,3.18
data\raw\gary_stafford\real\gs_00894.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00894.wav,16000,16000,3.4730625
data\raw\gary_stafford\real\gs_00895.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00895.wav,16000,16000,2.586
data\raw\gary_stafford\real\gs_00896.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00896.wav,16000,16000,2.9380625
data\raw\gary_stafford\real\gs_00897.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00897.wav,16000,16000,3.5960625
data\raw\gary_stafford\real\gs_00898.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00898.wav,16000,16000,6.27
data\raw\gary_stafford\real\gs_00899.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00899.wav,16000,16000,4.9690625
data\raw\gary_stafford\real\gs_00900.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00900.wav,16000,16000,4.523
data\raw\gary_stafford\real\gs_00901.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00901.wav,16000,16000,6.7340625
data\raw\gary_stafford\real\gs_00902.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00902.wav,16000,16000,9.2180625
data\raw\gary_stafford\real\gs_00903.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00903.wav,16000,16000,3.8930625
data\raw\gary_stafford\real\gs_00904.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00904.wav,16000,16000,5.7870625
data\raw\gary_stafford\real\gs_00905.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00905.wav,16000,16000,4.101
data\raw\gary_stafford\real\gs_00906.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00906.wav,16000,16000,6.521
data\raw\gary_stafford\real\gs_00907.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00907.wav,16000,16000,4.963
data\raw\gary_stafford\real\gs_00908.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00908.wav,16000,16000,3.262
data\raw\gary_stafford\real\gs_00909.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00909.wav,16000,16000,4.1060625
data\raw\gary_stafford\real\gs_00910.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00910.wav,16000,16000,4.044
data\raw\gary_stafford\real\gs_00911.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00911.wav,16000,16000,3.191
data\raw\gary_stafford\real\gs_00912.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00912.wav,16000,16000,6.258
data\raw\gary_stafford\real\gs_00913.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00913.wav,16000,16000,4.2370625
data\raw\gary_stafford\real\gs_00914.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00914.wav,16000,16000,5.7760625
data\raw\gary_stafford\real\gs_00915.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00915.wav,16000,16000,3.585
data\raw\gary_stafford\real\gs_00916.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00916.wav,16000,16000,2.6150625
data\raw\gary_stafford\real\gs_00917.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00917.wav,16000,16000,5.508
data\raw\gary_stafford\real\gs_00918.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00918.wav,16000,16000,4.532
data\raw\gary_stafford\real\gs_00919.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00919.wav,16000,16000,4.232
data\raw\gary_stafford\real\gs_00920.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00920.wav,16000,16000,4.6790625
data\raw\gary_stafford\real\gs_00921.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00921.wav,16000,16000,4.92
data\raw\gary_stafford\real\gs_00922.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00922.wav,16000,16000,6.624
data\raw\gary_stafford\real\gs_00923.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00923.wav,16000,16000,6.9090625
data\raw\gary_stafford\real\gs_00924.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00924.wav,16000,16000,3.9180625
data\raw\gary_stafford\real\gs_00925.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00925.wav,16000,16000,3.79
data\raw\gary_stafford\real\gs_00926.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00926.wav,16000,16000,3.3790625
data\raw\gary_stafford\real\gs_00927.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00927.wav,16000,16000,8.56
data\raw\gary_stafford\real\gs_00928.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00928.wav,16000,16000,4.3320625
data\raw\gary_stafford\real\gs_00929.wav,C:\Users\Akasdip\morph\data\interim\gary_stafford_real_16k\gs_00929.wav,16000,16000,2.65
